inbound_tweet_id,brand_tweet_id,customer_message_raw,customer_message,brand_reply_raw,brand_reply,created_at,matched_intent
198680,198682,"@AmazonHelp you guys kept charging my card $53, then refunding me for an Amazon Prime membership when I never said I wanted to sign up for it.","you guys kept charging my card $53, then refunding me for an Amazon Prime membership when I never said I wanted to sign up for it.","@162744 Oh! I see! Was an order placed recently using the Prime Shipping option? If so, that may explain the reoccurring charge. ^FR","@162744 Oh! I see! Was an order placed recently using the Prime Shipping option? If so, that may explain the reoccurring charge. ^FR",Wed Oct 04 22:50:00 +0000 2017,subscription_and_prime
198687,198686,"@AmazonHelp It's okay lovely, he delivered it at 9. Thank you very much anyway 😀","It's okay lovely, he delivered it at 9. Thank you very much anyway 😀","@162745 Thanks for the update, Amelia! We're always happy to help! ^ML","@162745 Thanks for the update, Amelia! We're always happy to help! ^ML",Wed Oct 04 20:27:36 +0000 2017,
198689,198688,"When you use Amazon prime so your mum's birthday present gets here on time, but you get an email saying it will be delayed for two days 😂","When you use Amazon prime so your mum's birthday present gets here on time, but you get an email saying it will be delayed for two days 😂",@162745 I'm so sorry your order was delayed! Do you see a reason for the delay on the tracking information? ^DD,@162745 I'm so sorry your order was delayed! Do you see a reason for the delay on the tracking information? ^DD,Wed Oct 04 18:26:30 +0000 2017,delivery_status
198705,198702,"@115850  do I need 100 bank  accounts to shop on your site. 
I needed to shop urgently. This sucks. https://t.co/vKfx57E0Zg",do I need 100 bank accounts to shop on your site. I needed to shop urgently. This sucks.,"@162750 My apologies for the trouble, Vikrant. Here is the list of payment methods accepted by us: https://t.co/rwxg6levMQ. ^KS","@162750 My apologies for the trouble, Vikrant. Here is the list of payment methods accepted by us: ^KS",Wed Oct 04 20:26:17 +0000 2017,
198704,198706,"@AmazonHelp I just have axis card and the product isn't eligible for COD. I need the product URGENTLY. 
Don't show me options. Return prime money",I just have axis card and the product isn't eligible for COD. I need the product URGENTLY. Don't show me options. Return prime money,@162750 We'll get this checked. Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. ^HD,@162750 We'll get this checked. Please report this to our support team here: and we'll look into this. ^HD,Wed Oct 04 20:43:27 +0000 2017,return_and_refund
198707,198708,@AmazonHelp You people think this is a joke here? I need to report now so that I can deal this more?? Please get back my money can you?,You people think this is a joke here? I need to report now so that I can deal this more?? Please get back my money can you?,@162750 We get your concern. Please reach us from the link provided for us to look into this and assist you. ^SV,@162750 We get your concern. Please reach us from the link provided for us to look into this and assist you. ^SV,Wed Oct 04 21:02:00 +0000 2017,
198709,198710,@AmazonHelp This sucks. Anyways that for the help!,This sucks. Anyways that for the help!,"@162750 I understand your concern, Vikrant. Please feel free to connect with our team and we'll look into it. ^HD","@162750 I understand your concern, Vikrant. Please feel free to connect with our team and we'll look into it. ^HD",Wed Oct 04 21:58:30 +0000 2017,
198747,198746,Not impressed @115830 .... how hard is it to email me the pin for the  locker. I know my parcel is there but i cant get into the locker!!!,Not impressed .... how hard is it to email me the pin for the locker. I know my parcel is there but i cant get into the locker!!!,"@162760 We're happy to help, Jo! Let's look into getting your locker PIN here: https://t.co/JzP7hlA23B ^ML","@162760 We're happy to help, Jo! Let's look into getting your locker PIN here: ^ML",Wed Oct 04 20:25:00 +0000 2017,
198749,198748,I hung my new lights up in my cam room last night &amp; 1 of the strands didn't work 😑 this will be my 1st time returning something to @115821 📮,I hung my new lights up in my cam room last night & 1 of the strands didn't work 😑 this will be my 1st time returning something to 📮,"@162761 I'm sorry for the issue with your order! To review our return options, please visit us here: https://t.co/YcQWVevUbm ^WT","@162761 I'm sorry for the issue with your order! To review our return options, please visit us here: ^WT",Wed Oct 04 20:25:00 +0000 2017,return_and_refund
198794,198793,@AmazonHelp Cn I play music on my fire tv by talkin 2 echo dot?It shud solve my usecase as I want 2 listen music on my  floorstander via my home theatre,Cn I play music on my fire tv by talkin 2 echo dot?It shud solve my usecase as I want 2 listen music on my floorstander via my home theatre,@162783 The echo dot connects to speakers or headphones through Bluetooth or 3.5 mm stereo cable to play music. ^SQ,@162783 The echo dot connects to speakers or headphones through Bluetooth or 3.5 mm stereo cable to play music. ^SQ,Wed Oct 04 20:23:00 +0000 2017,
197679,198795,@115850 awesome. Would it adjust nicely with AVR and speakers?,awesome. Would it adjust nicely with AVR and speakers?,@162783 PIN codes are not supported. 2/2 ^NK,@162783 PIN codes are not supported. 2/2 ^NK,Wed Oct 04 18:40:29 +0000 2017,
198798,198797,@AmazonHelp Is adopting an amazon alpaca an option for you? We would glady donate the vitamins...,Is adopting an amazon alpaca an option for you? We would glady donate the vitamins...,"@162784 I'd love to help alpaca those vitamins up, but I think it would be for the best to donate them locally.  ^AG","@162784 I'd love to help alpaca those vitamins up, but I think it would be for the best to donate them locally. ^AG",Wed Oct 04 20:22:32 +0000 2017,
198800,198799,"@117795 your one click service, as effcient as it is, is totally flawed when my 1 year old daughter gets hold of my phone. https://t.co/MEf7FENgaf","your one click service, as effcient as it is, is totally flawed when my 1 year old daughter gets hold of my phone.",@162784 Oh no! We'd like to look into our available options with you. Please reach us by phone or chat here: https://t.co/JzP7hlA23B ^AG,@162784 Oh no! We'd like to look into our available options with you. Please reach us by phone or chat here: ^AG,Wed Oct 04 20:00:45 +0000 2017,
198803,198801,How is @115850 @115821 selling products at more than the MRP?https://t.co/tzBJYUVS2H sold the same product to me at 90.404-5751623-5813152 https://t.co/ZrUdUPN2tt,How is selling products at more than the MRP? sold the same product to me at 90.404-5751623-5813152,@162785 be cases where M.R.P. of the product delivered is different. Please click here: https://t.co/p98I7IT2Zz for more info. 2/2 ^HD,@162785 be cases where M.R.P. of the product delivered is different. Please click here: for more info. 2/2 ^HD,Wed Oct 04 20:22:32 +0000 2017,
199201,199200,"@115821 , I ordered a body pillow and had it shipped .. it wasn’t delivered and they said it was gonna try to be re-delivered and wasn’t",", I ordered a body pillow and had it shipped .. it wasn’t delivered and they said it was gonna try to be re-delivered and wasn’t",@162944 I'm sorry for the delivery issue you're having! Who is the assigned carrier? Check here: https://t.co/q4LAMZ3tbE ^GL,@162944 I'm sorry for the delivery issue you're having! Who is the assigned carrier? Check here: ^GL,Wed Oct 04 20:14:32 +0000 2017,
199203,199202,"@AmazonHelp Amazon, we have not received our remittance details file which was due on Friday!! What’s happening??? PLS. FIX SELLER CENTRAL","Amazon, we have not received our remittance details file which was due on Friday!! What’s happening??? PLS. FIX SELLER CENTRAL",@162945 Oh no! Please reach out to our Seller Support team so we can look into this with you: https://t.co/BfMKevBWZE ^MB,@162945 Oh no! Please reach out to our Seller Support team so we can look into this with you: ^MB,Wed Oct 04 20:21:04 +0000 2017,
199216,199215,@117252 Still awaiting a reply from @115830 ! £24.95 spent no product received!!,Still awaiting a reply from ! £24.95 spent no product received!!,@158226 I'm sorry your shipment was incomplete! We're happy to assist you directly via phone or chat here: https://t.co/JzP7hlA23B ^JR,@158226 I'm sorry your shipment was incomplete! We're happy to assist you directly via phone or chat here: ^JR,Wed Oct 04 20:20:31 +0000 2017,
199219,199218,"@AmazonHelp Did i buy product from your site to get involved in the cobweb of ""Denial letter"" ""Service centre"" &amp; ""Amazon"".Accept the fact that","Did i buy product from your site to get involved in the cobweb of ""Denial letter"" ""Service centre"" & ""Amazon"".Accept the fact that",@162951 I'm afraid we'll not be able to provide any insight on this. Appreiciate your understanding/. ^SG,@162951 I'm afraid we'll not be able to provide any insight on this. Appreiciate your understanding/. ^SG,Wed Oct 04 20:19:32 +0000 2017,
199222,199221,@AmazonHelp I have done it intentionally. How many times will I reply same thing that service centre is not helping. So I am shouting in twitter.,I have done it intentionally. How many times will I reply same thing that service centre is not helping. So I am shouting in twitter.,"@162951 As informed earlier, in the email, we'd not be able to proceed further if we do not get the service denial letter. ^MA","@162951 As informed earlier, in the email, we'd not be able to proceed further if we do not get the service denial letter. ^MA",Wed Oct 04 20:03:00 +0000 2017,
199224,199223,"@AmazonHelp @115850 also attaching the correspondence through Mail, so that whole public knows the reality of E-commerce platforms like Amazon. https://t.co/K2EHc26NfQ","also attaching the correspondence through Mail, so that whole public knows the reality of E-commerce platforms like Amazon.",@162951 consider it to be personal information. Our Twitter page is visible to the public. 3/3 ^KH,@162951 consider it to be personal information. Our Twitter page is visible to the public. 3/3 ^KH,Wed Oct 04 17:58:28 +0000 2017,
199231,199230,@AmazonHelp I have submitted the feedback from email through my Amazon account.Please do the needful.I had already done same from Amazon account earlier,I have submitted the feedback from email through my Amazon account.Please do the needful.I had already done same from Amazon account earlier,"@162951 Thanks for doing that, Rohit. We'll review the details and get in touch with you soon. ^JC","@162951 Thanks for doing that, Rohit. We'll review the details and get in touch with you soon. ^JC",Tue Oct 03 13:41:31 +0000 2017,
199233,199232,@AmazonHelp Don't you have even a bit of common sense.I am saying it from begining that service centre is not giving deny letter and you are asking to,Don't you have even a bit of common sense.I am saying it from begining that service centre is not giving deny letter and you are asking to,"@162951 I get your concern, however, we can't access your details from Twitter. Please revert to our email for update. ^HA","@162951 I get your concern, however, we can't access your details from Twitter. Please revert to our email for update. ^HA",Tue Oct 03 12:31:00 +0000 2017,
199235,199234,@AmazonHelp How many times would I just have to say that you have not been doing anything and my problem is stuck at same place.,How many times would I just have to say that you have not been doing anything and my problem is stuck at same place.,@162951 Please respond to the latest correspondence you received from us and we'll reach out to you soon. ^MA,@162951 Please respond to the latest correspondence you received from us and we'll reach out to you soon. ^MA,Mon Oct 02 12:40:00 +0000 2017,
199237,199236,"@AmazonHelp 12-hour window was provided to be contacted by the CC, Do u really wanna help or just act as good face in social media?","12-hour window was provided to be contacted by the CC, Do u really wanna help or just act as good face in social media?",@162951 Please drop your details here: https://t.co/tmj3ZN9unm and we'll reach out to you. (2/2) ^VM,@162951 Please drop your details here: and we'll reach out to you. (2/2) ^VM,Thu Sep 28 10:59:32 +0000 2017,
199239,199238,"@AmazonHelp Order id- 402-1144616-7455501, Mobile - 7008415435","Order id- 402-1144616-7455501, Mobile - 7008415435",@162951 I understand your concern. Please share your details in the link provided above. We'll look into it. ^HD,@162951 I understand your concern. Please share your details in the link provided above. We'll look into it. ^HD,Wed Sep 27 15:45:34 +0000 2017,
199241,199240,"@AmazonHelp No, it has not expired, it is up to 5th of October.Both your customer care and MI customer care are harassing us.","No, it has not expired, it is up to 5th of October.Both your customer care and MI customer care are harassing us.","@162951 I'd like to take a closer look into this, please share your details here: https://t.co/GIJyeYqKE0. ^AG","@162951 I'd like to take a closer look into this, please share your details here: ^AG",Wed Sep 27 13:40:42 +0000 2017,
199243,199242,@AmazonHelp Nobody is helping.Nothing is happening.Service center is saying we can't-do anything and your CC is saying cannot help.,Nobody is helping.Nothing is happening.Service center is saying we can't-do anything and your CC is saying cannot help.,@162951 Sorry for the trouble Rohit. Could you please tell us we've the return window has expired? ^HN,@162951 Sorry for the trouble Rohit. Could you please tell us we've the return window has expired? ^HN,Wed Sep 27 10:57:00 +0000 2017,
199245,199244,"Lesson - Never buy Mi India product and that too from 
Amazon India. Both have created a fraudulent scheme to... https://t.co/brdBtVASsI",Lesson - Never buy Mi India product and that too from Amazon India. Both have created a fraudulent scheme to...,@162951 Kindly contact us here: https://t.co/vlvfJr4nN9 and we'll get this sorted for you. ^PB,@162951 Kindly contact us here: and we'll get this sorted for you. ^PB,Mon Sep 25 18:51:26 +0000 2017,
199258,199257,@AmazonHelp The other week my parcel was left in my blue bin. Can I forward a complaint please as @10912 haven’t replied. https://t.co/KtmNFah88V,The other week my parcel was left in my blue bin. Can I forward a complaint please as haven’t replied.,@162953 I'm sorry about your parcel! Please reach out to us here: https://t.co/JzP7hlA23B to leave courier feedback. ^TK,@162953 I'm sorry about your parcel! Please reach out to us here: to leave courier feedback. ^TK,Wed Oct 04 20:19:32 +0000 2017,general_feedback_or_complaint
199264,199262,@130293 me ha encantado #mozartinthejungle pero cuando llego a la temporada 3 no me deja verla 😒😒,me ha encantado #mozartinthejungle pero cuando llego a la temporada 3 no me deja verla 😒😒,"@162955 Hola, ¿recibes algún mensaje de error al intentar reproducir la temporada? ^LG","@162955 Hola, ¿recibes algún mensaje de error al intentar reproducir la temporada? ^LG",Wed Oct 04 20:18:27 +0000 2017,
199517,199516,@AmazonHelp amazon chat isn’t up?,amazon chat isn’t up?,@163053 Chat might not be available for all help scenarios. Have you tried the phone option: https://t.co/EKXRLsnxJu? ^AF,@163053 Chat might not be available for all help scenarios. Have you tried the phone option: ^AF,Wed Oct 04 20:16:29 +0000 2017,
199637,199636,@AmazonHelp It's been delivered now I have been charged twice &amp; have two of the items! I was told one was being cancelled all together &amp; it hasn't been,It's been delivered now I have been charged twice & have two of the items! I was told one was being cancelled all together & it hasn't been,"@163088 We'd like to assist you with this order directly, please choose ""phone"" here: https://t.co/JzP7hlA23B ^JR","@163088 We'd like to assist you with this order directly, please choose ""phone"" here: ^JR",Wed Oct 04 20:16:02 +0000 2017,payment_and_billing
199639,199638,How have @115821 charged me twice for an item they said they were going to cancel 🤔 not happy,How have charged me twice for an item they said they were going to cancel 🤔 not happy,@163088 I'm sorry for the unexpected charge! We'd like to help! What's the status of the order here: https://t.co/aaDyEz1VgE? ^WT,@163088 I'm sorry for the unexpected charge! We'd like to help! What's the status of the order here: ^WT,Wed Oct 04 19:52:57 +0000 2017,
199649,199648,@AmazonHelp ordered goods and paid. instructed collection from Amazon drop point via 3rd party. collection refused. no call back.from Amazon as promised,ordered goods and paid. instructed collection from Amazon drop point via 3rd party. collection refused. no call back.from Amazon as promised,@163090 I'm sorry your items didn't arrive as expected! Please reach out to us here via phone or chat: https://t.co/JzP7hlA23B ^ZW,@163090 I'm sorry your items didn't arrive as expected! Please reach out to us here via phone or chat: ^ZW,Wed Oct 04 20:15:31 +0000 2017,
199651,199650,@115830 ordered item using Amazon drop retailer. collection set up for 3 party to collect. collection refused. wedding surprise ruined,ordered item using Amazon drop retailer. collection set up for 3 party to collect. collection refused. wedding surprise ruined,@163090 I'm sorry for the trouble! Could you tell us more about what's going on? Make sure not post any personal info. ^GL,@163090 I'm sorry for the trouble! Could you tell us more about what's going on? Make sure not post any personal info. ^GL,Wed Oct 04 20:01:36 +0000 2017,
199877,199875,@AmazonHelp how can I lodge a complaint about the Amazon Prime discount for preordered games changing from 20% to 10%?,how can I lodge a complaint about the Amazon Prime discount for preordered games changing from 20% to 10%?,"@163156 To send feedback, please follow this sequence: More Order Issues &gt; Give Amazon Feedback &gt; E-mail: https://t.co/OXUwvETFhb ^MB","@163156 To send feedback, please follow this sequence: More Order Issues > Give Amazon Feedback > E-mail: ^MB",Wed Oct 04 20:14:32 +0000 2017,subscription_and_prime
199883,199881,I ordered a pillow off @115821 and it only came with the pillow case??? Would like to know WHERE MY PILLOW IS AMAZON??,I ordered a pillow off and it only came with the pillow case??? Would like to know WHERE MY PILLOW IS AMAZON??,@163158 Oh no! Could you link us to the item so we can take a look please? We want to help in any way we can! ^KN,@163158 Oh no! Could you link us to the item so we can take a look please? We want to help in any way we can! ^KN,Wed Oct 04 20:14:00 +0000 2017,
199882,199884,"@AmazonHelp Unless I just read wrong, I really thought the pillow was going to be inside https://t.co/HgqbDYlff9","Unless I just read wrong, I really thought the pillow was going to be inside","@163158 Sorry, it's just the cover. You can find 18"" X 18""(45cm X 45cm) pillows here: https://t.co/trwtCXXiJ2  ^AF https://t.co/AtuIqgLs2U","@163158 Sorry, it's just the cover. You can find 18"" X 18""(45cm X 45cm) pillows here: ^AF",Wed Oct 04 20:29:02 +0000 2017,
199893,199892,Me parece muy mal que haya pedido una figura en agosto me ponga que llegue el dia 16 - 26 y aun no llegue muy mal muy descontentocon @115821,Me parece muy mal que haya pedido una figura en agosto me ponga que llegue el dia 16 - 26 y aun no llegue muy mal muy descontentocon,"@163159 Lamento el contratiempo, ★Eriic10HD✤. ¿El pedido ha sido enviado por Amazon o un vendedor en nuestra página? ^JQ","@163159 Lamento el contratiempo, ★Eriic10HD✤. ¿El pedido ha sido enviado por Amazon o un vendedor en nuestra página? ^JQ",Wed Oct 04 19:42:30 +0000 2017,
199899,199898,@AmazonHelp I've tried that multiple times. All they say is that they can't cancel it because it's in the final stage of dispatch... for a month,I've tried that multiple times. All they say is that they can't cancel it because it's in the final stage of dispatch... for a month,"@163161 Our team is happy to take a look at this order for you, please send us your info directly here: https://t.co/pcSxkgTTka ^JR","@163161 Our team is happy to take a look at this order for you, please send us your info directly here: ^JR",Wed Oct 04 20:12:37 +0000 2017,
199901,199900,@AmazonHelp It is being dispatched by Amazon UK.,It is being dispatched by Amazon UK.,@163161 Please reach out to us here via phone or chat: https://t.co/JzP7hlA23B so we can look into this further with you. ^ZW,@163161 Please reach out to us here via phone or chat: so we can look into this further with you. ^ZW,Wed Oct 04 19:21:57 +0000 2017,
199903,199902,@AmazonHelp Need help with an order that has been stuck in the dispatch phase for over 5 weeks now. Should have arrived a month ago.,Need help with an order that has been stuck in the dispatch phase for over 5 weeks now. Should have arrived a month ago.,@163161 We're here to help! Is your order being dispatched by us or a seller? Please let us know so we can better assist. ^FD,@163161 We're here to help! Is your order being dispatched by us or a seller? Please let us know so we can better assist. ^FD,Wed Oct 04 19:09:00 +0000 2017,
199907,199906,@AmazonHelp Thanks. It's gone 9pm now and no sign.,Thanks. It's gone 9pm now and no sign.,"@163162 I'm sorry you haven't received it, Vicky! Could you tell us the latest tracking update showing here: https://t.co/aaDyEz1VgE ^ML","@163162 I'm sorry you haven't received it, Vicky! Could you tell us the latest tracking update showing here: ^ML",Wed Oct 04 20:11:55 +0000 2017,
199909,199908,@AmazonHelp When is the latest you'll deliver? Paid for guaranteed delivery for something I need tomorrow. Don't know if I should worry yet.,When is the latest you'll deliver? Paid for guaranteed delivery for something I need tomorrow. Don't know if I should worry yet.,"@163162 Thanks for reaching out, Vicky! We make deliveries as late as 21:00! If you don't receive it by then, reach out to us again! ^TK","@163162 Thanks for reaching out, Vicky! We make deliveries as late as 21:00! If you don't receive it by then, reach out to us again! ^TK",Wed Oct 04 20:03:00 +0000 2017,delivery_status
199913,199912,"@AmazonHelp Donc si j'ai bien compris Amazon va me renvoyer une nouvelle console et moi j'ai 1 mois pour retourner l'ancienne, c'est ça ?","Donc si j'ai bien compris Amazon va me renvoyer une nouvelle console et moi j'ai 1 mois pour retourner l'ancienne, c'est ça ?",@162952 A condition que l'article soit vendu et expédié par Amazon ! ^RA,@162952 A condition que l'article soit vendu et expédié par Amazon ! ^RA,Wed Oct 04 20:11:00 +0000 2017,
199255,199914,@AmazonHelp il me semble que c'est colissimo.,il me semble que c'est colissimo.,@162952 Avez-vous signalé cet incident à notre SAV ? ^BR,@162952 Avez-vous signalé cet incident à notre SAV ? ^BR,Wed Oct 04 19:54:29 +0000 2017,
199916,199915,"Signs of getting old #738: no tv at night...silence, or @115833 plays me my musical choice 😁","Signs of getting old #738: no tv at night...silence, or plays me my musical choice 😁",@163163 Haha! We love this! Glad that you are getting awesome use out of your Echo! Let us know if we can ever be of assistance! ^KN,@163163 Haha! We love this! Glad that you are getting awesome use out of your Echo! Let us know if we can ever be of assistance! ^KN,Wed Oct 04 20:10:32 +0000 2017,
199963,199962,"@AmazonHelp @115790 @127852 I thought as long as I get the Ronaldo Edition, I get all the promo benefits??? https://t.co/iGcm5NNi6E","I thought as long as I get the Ronaldo Edition, I get all the promo benefits???","@163176 Please fill out your contact info here: https://t.co/sMuQjDifkk, so a member of our team can take a look into this. ^CE",@163176 Please fill out your contact info here: so a member of our team can take a look into this. ^CE,Wed Oct 04 20:09:00 +0000 2017,
199965,199964,@AmazonHelp Their is already existing complaint going on can you please check and expedite the process,Their is already existing complaint going on can you please check and expedite the process,@163177 Please fill your details in the link provided and we'll work on it. ^NR,@163177 Please fill your details in the link provided and we'll work on it. ^NR,Wed Oct 04 20:08:36 +0000 2017,general_feedback_or_complaint
199967,199966,@AmazonHelp My order # 406-3402224-5714720 got delivered on time but two items were missing in this one was Levi's jeans and another was us polo shirt,My order # 406-3402224-5714720 got delivered on time but two items were missing in this one was Levi's jeans and another was us polo shirt,@163177 Sorry about this inconvenience. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^HD,@163177 Sorry about this inconvenience. Please share your details here: and I'll get in touch with you. ^HD,Wed Oct 04 19:56:39 +0000 2017,
199969,199968,@115850 not happy with your investigation for the recent order that I have made,not happy with your investigation for the recent order that I have made,"@163177 That's quite a remark! We'd like to help, could you let us know what went wrong? ^MA","@163177 That's quite a remark! We'd like to help, could you let us know what went wrong? ^MA",Wed Oct 04 19:39:08 +0000 2017,
199971,199970,@AmazonHelp See this product and their price https://t.co/TcjDY4tdya,See this product and their price,@163178 price they feel is fair. The prices may between sellers. More details on pricing here: https://t.co/fQqgXYsH4K. 2/2 ^KS,@163178 price they feel is fair. The prices may between sellers. More details on pricing here: 2/2 ^KS,Wed Oct 04 20:07:29 +0000 2017,
199974,199973,"@115850 what kind of deal you are talking about?
Only ad and nothing on ground reality. Lighting deal and regular price no change, focus. https://t.co/fJwfrlwizk","what kind of deal you are talking about? Only ad and nothing on ground reality. Lighting deal and regular price no change, focus.",@163178 Could you please tell us if you're referring to any particular product? ^HN,@163178 Could you please tell us if you're referring to any particular product? ^HN,Wed Oct 04 18:19:34 +0000 2017,
199977,199975,Thanks again @115821 for the call &amp; the gift card in addition to the refund of my order.  I'm a happy Amazon customer again. @117795,Thanks again for the call & the gift card in addition to the refund of my order. I'm a happy Amazon customer again.,"@163179 Awesome feedback, glad to hear this! Be sure to leave comments in the survey sent to your e-mail. We're here to help! ^KN","@163179 Awesome feedback, glad to hear this! Be sure to leave comments in the survey sent to your e-mail. We're here to help! ^KN",Wed Oct 04 20:07:00 +0000 2017,payment_and_billing
199979,199978,@AmazonHelp you have my condition for the return in the first tweet itself. Fulfill it then we will talk,you have my condition for the return in the first tweet itself. Fulfill it then we will talk,"@163180 We've responded to you here: https://t.co/KSrjj1x6pm, request you to check. ^MA",@163180 We've responded to you here: request you to check. ^MA,Wed Oct 04 20:06:00 +0000 2017,return_and_refund
199981,199980,I received a damaged product today from amazon.  order number 406-3167131-0133142 . amazon india https://t.co/VSy9XaQfQC,I received a damaged product today from amazon. order number 406-3167131-0133142 . amazon india,@163180 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.(2/2) ^CB,@163180 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.(2/2) ^CB,Wed Oct 04 18:35:42 +0000 2017,damaged_or_missing
199985,199983,"@AmazonHelp Yes, get same problem. Looking at DownDetector looks like im not alone at Checkout. If this is a transient issue it can wait. https://t.co/L6lhvSOsD8","Yes, get same problem. Looking at DownDetector looks like im not alone at Checkout. If this is a transient issue it can wait.",@163181 Have you tried clearing cache/cookies when using the website for checking out? Perhaps use a different browser? ^MJ,@163181 Have you tried clearing cache/cookies when using the website for checking out? Perhaps use a different browser? ^MJ,Wed Oct 04 20:05:29 +0000 2017,
199987,199986,"Guess @AmazonHelp are having UK issues. Get this from app and website when trying to order... been happening all day.
#amazoncantdeliver https://t.co/CJh1NFDIVr",Guess are having UK issues. Get this from app and website when trying to order... been happening all day. #amazoncantdeliver,@163181 I'm sorry for the order issues! Have you attempted to place an order to another address to see if the problem persists? ^WT,@163181 I'm sorry for the order issues! Have you attempted to place an order to another address to see if the problem persists? ^WT,Wed Oct 04 19:44:39 +0000 2017,
199989,199988,You know you have a fat cat when your recent pet carrier purchase causes Amazon to think you have a dog. https://t.co/Sxz7ty4zIK,You know you have a fat cat when your recent pet carrier purchase causes Amazon to think you have a dog.,@163182 Fluffy. I think they prefer the term fluffy ^TR,@163182 Fluffy. I think they prefer the term fluffy ^TR,Wed Oct 04 20:03:33 +0000 2017,delivery_status
199991,199990,"@AmazonHelp Wurde scheinbar dann doch gelöst. Abwarten. Habe so einen aufmüpfigen ""Service"" bisher nur stationär erlebt - noch nie bei #Amazon...🤨🤔","Wurde scheinbar dann doch gelöst. Abwarten. Habe so einen aufmüpfigen ""Service"" bisher nur stationär erlebt - noch nie bei #Amazon...🤨🤔","@135249 Hmm - okay. Wenn doch was sein sollte, dann sag uns Bescheid! Wir gucken uns das dann gerne einmal an. Lieben Gruß ^NW","@135249 Hmm - okay. Wenn doch was sein sollte, dann sag uns Bescheid! Wir gucken uns das dann gerne einmal an. Lieben Gruß ^NW",Wed Oct 04 20:02:00 +0000 2017,
199995,199994,@AmazonHelp rep came back briefly and I'm back on hold again.  this is the second call this week for this order and your second wrong delivery,rep came back briefly and I'm back on hold again. this is the second call this week for this order and your second wrong delivery,@163183 Thanks for the update. Since we do not have access to your account details they will have the best options to help review. ^TM,@163183 Thanks for the update. Since we do not have access to your account details they will have the best options to help review. ^TM,Wed Oct 04 20:01:02 +0000 2017,delivery_status
199997,199996,@115830 Please can anyone with a vague comprehension of maths and customer service sort my simple order out.  On hold for 30 mins now!!,Please can anyone with a vague comprehension of maths and customer service sort my simple order out. On hold for 30 mins now!!,@163183 I'm sorry for the wait! Please keep us updated on the outcome of your call. We want to ensure this is addressed! ^WT,@163183 I'm sorry for the wait! Please keep us updated on the outcome of your call. We want to ensure this is addressed! ^WT,Wed Oct 04 19:39:06 +0000 2017,
199999,199998,@AmazonHelp Pathetic customer experience by 3 service agents despite being a 2 yr Prime &amp; one of the first invited buyers of the Amazon Echo in India  !,Pathetic customer experience by 3 service agents despite being a 2 yr Prime & one of the first invited buyers of the Amazon Echo in India !,@163184 I'm sorry about the unpleasant experience. We'll check and respond to your DM. ^NR,@163184 I'm sorry about the unpleasant experience. We'll check and respond to your DM. ^NR,Wed Oct 04 20:00:45 +0000 2017,subscription_and_prime
200001,200000,@115850 @AmazonHelp @115821 Pathetic customer support experience despite being a Prime &amp; being one of the first buyers of Amazon Echo !!,Pathetic customer support experience despite being a Prime & being one of the first buyers of Amazon Echo !!,@163184 Our apologies. Could you tell us more about your concern for better assistance? ^YP,@163184 Our apologies. Could you tell us more about your concern for better assistance? ^YP,Wed Oct 04 19:32:00 +0000 2017,subscription_and_prime
200003,200002,"@AmazonHelp Says it was sold by apex_media and they only plan on refunding the rental charge, not the $100 they charged us for.","Says it was sold by apex_media and they only plan on refunding the rental charge, not the $100 they charged us for.","@163185 Our team would like to take a closer look at this for you, please send us your info here: https://t.co/oNzzdA0Pd0 ^TM","@163185 Our team would like to take a closer look at this for you, please send us your info here: ^TM",Wed Oct 04 19:59:55 +0000 2017,return_and_refund
200005,200004,@AmazonHelp They’re claiming they haven’t received it yet. I sent it back on 9/14 with correct labels https://t.co/Vc5IJPWaXJ,They’re claiming they haven’t received it yet. I sent it back on 9/14 with correct labels,@163185 (1/2) I'm sorry! Can you please let us know if this was sold and fulfilled by Amazon or by a third-party seller?,@163185 (1/2) I'm sorry! Can you please let us know if this was sold and fulfilled by Amazon or by a third-party seller?,Wed Oct 04 19:46:34 +0000 2017,
200007,200006,@AmazonHelp We just found the email saying we’re only getting the refund for the rental amount ($40) not the $100 they took,We just found the email saying we’re only getting the refund for the rental amount ($40) not the $100 they took,"@163185 When you follow the link ^JA provided, is the same amount showing as the refund? ^BH","@163185 When you follow the link ^JA provided, is the same amount showing as the refund? ^BH",Tue Oct 03 01:18:00 +0000 2017,return_and_refund
200009,200008,"@AmazonHelp There’s no email and the first time they said they did it was on 9/14, second time was 9/26","There’s no email and the first time they said they did it was on 9/14, second time was 9/26",@163185 What is the status of your refund when you follow this link: https://t.co/kVpemP4SZm? ^JA,@163185 What is the status of your refund when you follow this link: ^JA,Mon Oct 02 23:00:48 +0000 2017,
